,STATE/UT,MURDER,RAPE,ROBBERY,RIOTS,StateLabel,Time
7556,CHHATTISGARH,34,78,36,64,6,22
7557,CHHATTISGARH,45,144,10,21,6,2
7558,CHHATTISGARH,22,60,14,40,6,4
7559,CHHATTISGARH,29,10,1,0,6,2
7560,CHHATTISGARH,87,124,33,66,6,21
7561,CHHATTISGARH,95,266,74,137,6,23
7562,CHHATTISGARH,43,76,23,20,6,3
7563,CHHATTISGARH,54,130,24,28,6,2
7564,CHHATTISGARH,44,152,12,16,6,0
7565,CHHATTISGARH,1110,2106,470,934,6,24
7566,GOA,33,26,15,45,10,21
7567,GOA,15,32,11,29,10,22
7568,GOA,48,58,26,74,10,2
7569,GUJARAT,95,120,720,156,11,2
7570,GUJARAT,36,20,37,90,11,22
7571,GUJARAT,6,2,0,0,11,24
7572,GUJARAT,26,20,12,44,11,21
7573,GUJARAT,19,20,8,37,11,22
7574,GUJARAT,34,26,14,51,11,3
7575,GUJARAT,55,16,25,81,11,1
7576,GUJARAT,1,0,0,0,11,3
7577,GUJARAT,41,12,29,49,11,24
7578,GUJARAT,27,28,20,38,11,0
7579,GUJARAT,35,20,8,46,11,2
7580,GUJARAT,40,42,20,124,11,23
7581,GUJARAT,31,22,13,95,11,23
7582,GUJARAT,45,24,13,30,11,20
7583,GUJARAT,35,16,22,34,11,20
7584,GUJARAT,24,30,6,46,11,24
7585,GUJARAT,28,18,30,67,11,20
7586,GUJARAT,14,14,0,7,11,22
7587,GUJARAT,21,4,8,19,11,22
7588,GUJARAT,52,76,62,66,11,3
7589,GUJARAT,49,20,15,38,11,24
7590,GUJARAT,16,32,22,44,11,6
7591,GUJARAT,10,12,3,13,11,5
7592,GUJARAT,44,20,36,67,11,6
7593,GUJARAT,41,46,20,60,11,6
7594,GUJARAT,100,72,78,64,11,23
7595,GUJARAT,36,12,16,31,11,5
7596,GUJARAT,32,38,13,58,11,23
7597,GUJARAT,13,4,1,10,11,2
7598,GUJARAT,21,18,83,78,11,0
7599,GUJARAT,52,56,15,41,11,3
7600,GUJARAT,35,18,7,25,11,6
7601,GUJARAT,7,0,5,6,11,0
7602,GUJARAT,5,0,7,0,11,0
7603,GUJARAT,1126,878,1368,1615,11,0
7604,HARYANA,42,74,29,0,12,2
7605,HARYANA,74,82,25,172,12,4
7606,HARYANA,60,108,37,173,12,2
7607,HARYANA,25,30,5,30,12,4
7608,HARYANA,26,0,18,27,12,21
7609,HARYANA,89,80,79,112,12,4
7610,HARYANA,73,72,45,102,12,23
7611,HARYANA,59,64,31,81,12,4
7612,HARYANA,50,74,34,105,12,21
7613,HARYANA,36,40,14,0,12,22
7614,HARYANA,46,124,25,52,12,4
7615,HARYANA,29,58,18,0,12,24
7616,HARYANA,33,52,20,73,12,20
7617,HARYANA,22,56,16,80,12,3
7618,HARYANA,43,108,22,158,12,3
7619,HARYANA,18,34,14,0,12,5
7620,HARYANA,49,94,39,126,12,23
7621,HARYANA,41,34,38,45,12,3
7622,HARYANA,77,114,53,100,12,4
7623,HARYANA,42,42,14,29,12,21
7624,HARYANA,78,54,43,1,12,4
7625,HARYANA,50,72,19,0,12,3
7626,HARYANA,1062,1466,638,1466,12,3
7627,HIMACHAL PRADESH,6,16,0,26,13,22
7628,HIMACHAL PRADESH,8,16,0,43,13,0
7629,HIMACHAL PRADESH,15,12,1,27,13,20
7630,HIMACHAL PRADESH,0,0,0,0,13,3
7631,HIMACHAL PRADESH,0,0,0,0,13,22
7632,HIMACHAL PRADESH,3,10,0,21,13,2
7633,HIMACHAL PRADESH,21,64,4,85,13,6
7634,HIMACHAL PRADESH,2,12,0,10,13,2
7635,HIMACHAL PRADESH,13,40,0,23,13,21
7636,HIMACHAL PRADESH,0,2,0,0,13,2
7637,HIMACHAL PRADESH,13,52,0,81,13,0
7638,HIMACHAL PRADESH,20,44,2,83,13,1
7639,HIMACHAL PRADESH,9,24,1,64,13,21
7640,HIMACHAL PRADESH,14,22,1,35,13,20
7641,HIMACHAL PRADESH,6,22,1,32,13,3
7642,HIMACHAL PRADESH,130,336,10,530,13,5
7643,JAMMU & KASHMIR,7,36,9,139,14,1
7644,JAMMU & KASHMIR,6,8,4,22,14,22
7645,JAMMU & KASHMIR,3,2,2,83,14,1
7646,JAMMU & KASHMIR,6,24,3,68,14,23
7647,JAMMU & KASHMIR,5,16,4,166,14,22
7648,JAMMU & KASHMIR,0,0,0,0,14,5
7649,JAMMU & KASHMIR,0,0,0,0,14,3
7650,JAMMU & KASHMIR,8,32,0,27,14,0
7651,JAMMU & KASHMIR,4,18,0,68,14,2
7652,JAMMU & KASHMIR,4,12,2,54,14,0
7653,JAMMU & KASHMIR,18,70,2,56,14,0
7654,JAMMU & KASHMIR,3,2,0,9,14,1
7655,JAMMU & KASHMIR,10,34,1,37,14,24
7656,JAMMU & KASHMIR,3,8,1,0,14,0
7657,JAMMU & KASHMIR,3,20,6,52,14,23
7658,JAMMU & KASHMIR,9,22,1,148,14,0
7659,JAMMU & KASHMIR,0,6,0,4,14,5
7660,JAMMU & KASHMIR,4,36,0,103,14,22
7661,JAMMU & KASHMIR,7,10,2,67,14,21
7662,JAMMU & KASHMIR,0,0,0,0,14,2
7663,JAMMU & KASHMIR,0,0,0,2,14,20
7664,JAMMU & KASHMIR,9,64,0,33,14,24
7665,JAMMU & KASHMIR,6,26,0,4,14,3
7666,JAMMU & KASHMIR,6,22,1,7,14,5
7667,JAMMU & KASHMIR,9,6,0,18,14,24
7668,JAMMU & KASHMIR,3,16,9,36,14,24
7669,JAMMU & KASHMIR,14,8,6,16,14,1
7670,JAMMU & KASHMIR,12,28,33,147,14,23
7671,JAMMU & KASHMIR,10,28,2,39,14,20
7672,JAMMU & KASHMIR,169,554,88,1405,14,3
7673,JHARKHAND,62,92,39,114,15,20
7674,JHARKHAND,136,64,19,16,15,20
7675,JHARKHAND,50,24,30,85,15,5
7676,JHARKHAND,48,68,27,127,15,22
7677,JHARKHAND,79,64,60,214,15,0
7678,JHARKHAND,4,0,6,3,15,22
7679,JHARKHAND,59,68,13,81,15,3
7680,JHARKHAND,70,102,28,210,15,5
7681,JHARKHAND,60,94,23,263,15,3
7682,JHARKHAND,61,58,9,26,15,0
7683,JHARKHAND,201,92,44,40,15,24
7684,JHARKHAND,72,44,28,138,15,22
7685,JHARKHAND,85,78,36,114,15,0
7686,JHARKHAND,8,2,11,0,15,4
7687,JHARKHAND,15,30,7,51,15,21
7688,JHARKHAND,126,26,21,13,15,4
7689,JHARKHAND,25,14,12,88,15,22
7690,JHARKHAND,38,54,9,64,15,1
7691,JHARKHAND,33,60,12,25,15,6
7692,JHARKHAND,30,78,2,74,15,21
7693,JHARKHAND,93,56,47,180,15,23
7694,JHARKHAND,32,48,26,34,15,22
7695,JHARKHAND,151,100,54,91,15,1
7696,JHARKHAND,73,142,15,54,15,20
7697,JHARKHAND,64,60,26,27,15,5
7698,JHARKHAND,72,50,10,1,15,0
7699,JHARKHAND,1747,1568,614,2133,15,21
7700,KARNATAKA,37,30,16,188,16,5
7701,KARNATAKA,232,194,783,390,16,2
7702,KARNATAKA,105,58,81,252,16,3
7703,KARNATAKA,136,90,83,552,16,1
7704,KARNATAKA,58,12,31,193,16,1
7705,KARNATAKA,51,28,9,150,16,6
7706,KARNATAKA,66,14,24,294,16,3
7707,KARNATAKA,52,32,31,229,16,21
7708,KARNATAKA,40,22,8,148,16,21
7709,KARNATAKA,27,20,18,137,16,20
7710,KARNATAKA,38,54,39,287,16,24
7711,KARNATAKA,23,12,10,87,16,4
7712,KARNATAKA,35,22,31,218,16,6
7713,KARNATAKA,26,14,52,87,16,23
7714,KARNATAKA,26,0,6,120,16,3
7715,KARNATAKA,25,10,7,97,16,2
7716,KARNATAKA,93,72,83,431,16,24
7717,KARNATAKA,56,54,99,194,16,23
7718,KARNATAKA,23,26,10,256,16,1
7719,KARNATAKA,14,8,14,63,16,23
7720,KARNATAKA,33,32,9,41,16,22
7721,KARNATAKA,37,34,19,190,16,0
7722,KARNATAKA,25,26,8,116,16,6
7723,KARNATAKA,71,62,73,383,16,22
7724,KARNATAKA,22,32,30,101,16,6
7725,KARNATAKA,27,22,198,76,16,23
7726,KARNATAKA,68,38,38,329,16,21
7727,KARNATAKA,53,58,21,320,16,21
7728,KARNATAKA,15,0,31,1,16,5
7729,KARNATAKA,75,38,78,271,16,24
7730,KARNATAKA,54,46,58,314,16,23
7731,KARNATAKA,101,62,89,369,16,23
7732,KARNATAKA,22,10,27,99,16,22
7733,KARNATAKA,29,22,2,96,16,6
7734,KARNATAKA,25,18,7,186,16,0
7735,KARNATAKA,1820,1272,2123,7265,16,1
7736,KERALA,25,112,35,473,17,1
7737,KERALA,26,124,31,502,17,4
7738,KERALA,15,60,38,343,17,1
7739,KERALA,20,108,23,296,17,3
7740,KERALA,20,110,94,1065,17,3
7741,KERALA,19,250,35,607,17,24
7742,KERALA,14,102,16,602,17,0
7743,KERALA,29,92,24,460,17,20
7744,KERALA,22,102,30,485,17,2
7745,KERALA,5,28,48,446,17,23
7746,KERALA,12,92,27,997,17,23
7747,KERALA,13,166,59,822,17,4
7748,KERALA,41,170,36,684,17,22
7749,KERALA,20,66,20,418,17,21
7750,KERALA,1,0,2,6,17,4
7751,KERALA,8,56,28,362,17,23
7752,KERALA,24,138,34,597,17,22
7753,KERALA,8,78,79,526,17,6
7754,KERALA,32,280,69,858,17,21
7755,KERALA,11,130,13,205,17,0
7756,KERALA,365,2264,741,10754,17,0
7757,MADHYA PRADESH,76,48,5,10,19,23
7758,MADHYA PRADESH,39,120,16,23,19,5
7759,MADHYA PRADESH,26,72,18,27,19,20
7760,MADHYA PRADESH,51,110,12,27,19,6
7761,MADHYA PRADESH,51,78,8,25,19,24
7762,MADHYA PRADESH,54,240,18,7,19,21
7763,MADHYA PRADESH,73,102,78,55,19,24
7764,MADHYA PRADESH,91,292,161,108,19,0
7765,MADHYA PRADESH,6,0,27,5,19,3
7766,MADHYA PRADESH,18,58,10,7,19,1
7767,MADHYA PRADESH,58,154,74,96,19,2
7768,MADHYA PRADESH,71,222,12,70,19,23
7769,MADHYA PRADESH,45,104,22,21,19,24
7770,MADHYA PRADESH,53,50,39,29,19,23
7771,MADHYA PRADESH,43,204,26,48,19,20
7772,MADHYA PRADESH,81,206,25,37,19,23
7773,MADHYA PRADESH,22,92,2,9,19,0
7774,MADHYA PRADESH,45,150,22,67,19,1
7775,MADHYA PRADESH,107,150,202,131,19,0
7776,MADHYA PRADESH,25,106,7,16,19,0
7777,MADHYA PRADESH,59,118,66,26,19,3
7778,MADHYA PRADESH,135,258,219,116,19,24
7779,MADHYA PRADESH,4,4,6,1,19,0
7780,MADHYA PRADESH,93,214,68,89,19,6
7781,MADHYA PRADESH,4,6,26,4,19,5
7782,MADHYA PRADESH,24,84,27,21,19,3
7783,MADHYA PRADESH,41,124,7,19,19,2
7784,MADHYA PRADESH,38,118,20,17,19,23
7785,MADHYA PRADESH,37,78,23,30,19,22
7786,MADHYA PRADESH,36,126,8,4,19,23
7787,MADHYA PRADESH,37,98,38,20,19,4
7788,MADHYA PRADESH,56,80,48,103,19,5
7789,MADHYA PRADESH,45,130,15,33,19,5
7790,MADHYA PRADESH,20,50,27,33,19,1
7791,MADHYA PRADESH,33,96,19,9,19,0
7792,MADHYA PRADESH,47,236,19,41,19,23
7793,MADHYA PRADESH,43,180,25,87,19,22
7794,MADHYA PRADESH,35,194,42,56,19,6
7795,MADHYA PRADESH,46,182,57,0,19,4
7796,MADHYA PRADESH,94,262,55,87,19,2
7797,MADHYA PRADESH,66,166,44,29,19,20
7798,MADHYA PRADESH,31,122,9,25,19,0
7799,MADHYA PRADESH,45,160,17,20,19,2
7800,MADHYA PRADESH,49,100,26,28,19,3
7801,MADHYA PRADESH,14,36,8,27,19,1
7802,MADHYA PRADESH,55,186,45,52,19,23
7803,MADHYA PRADESH,29,64,9,8,19,24
7804,MADHYA PRADESH,44,164,29,46,19,0
7805,MADHYA PRADESH,43,86,9,30,19,2
7806,MADHYA PRADESH,37,152,45,52,19,23
7807,MADHYA PRADESH,68,162,72,92,19,2
7808,MADHYA PRADESH,21,44,9,8,19,1
7809,MADHYA PRADESH,47,174,31,49,19,5
7810,MADHYA PRADESH,2511,6812,1952,2080,19,6
7811,MAHARASHTRA,107,156,161,679,20,6
7812,MAHARASHTRA,46,60,61,115,20,4
7813,MAHARASHTRA,15,44,65,68,20,23
7814,MAHARASHTRA,58,138,35,92,20,1
7815,MAHARASHTRA,41,32,152,154,20,20
7816,MAHARASHTRA,60,36,34,277,20,2
7817,MAHARASHTRA,61,64,88,333,20,2
7818,MAHARASHTRA,33,46,19,25,20,4
7819,MAHARASHTRA,60,52,35,233,20,24
7820,MAHARASHTRA,50,112,43,82,20,23
7821,MAHARASHTRA,49,32,57,212,20,5
7822,MAHARASHTRA,82,40,10,21,20,24
7823,MAHARASHTRA,37,62,19,35,20,2
7824,MAHARASHTRA,39,36,15,131,20,0
7825,MAHARASHTRA,81,96,80,356,20,5
7826,MAHARASHTRA,47,30,52,203,20,1
7827,MAHARASHTRA,65,84,51,237,20,23
7828,MAHARASHTRA,68,34,50,280,20,24
7829,MAHARASHTRA,203,442,467,379,20,3
7830,MAHARASHTRA,12,6,63,6,20,4
7831,MAHARASHTRA,114,90,198,148,20,4
7832,MAHARASHTRA,3,2,29,11,20,20
7833,MAHARASHTRA,65,88,36,86,20,3
7834,MAHARASHTRA,90,64,59,315,20,21
7835,MAHARASHTRA,43,40,10,90,20,21
7836,MAHARASHTRA,37,50,154,111,20,4
7837,MAHARASHTRA,86,86,52,359,20,21
7838,MAHARASHTRA,70,76,316,129,20,3
7839,MAHARASHTRA,42,60,24,230,20,20
7840,MAHARASHTRA,58,52,61,169,20,22
7841,MAHARASHTRA,110,158,546,478,20,21
7842,MAHARASHTRA,3,0,7,1,20,1
7843,MAHARASHTRA,148,174,150,409,20,6
7844,MAHARASHTRA,39,14,20,115,20,21
7845,MAHARASHTRA,15,60,16,78,20,2
7846,MAHARASHTRA,53,80,22,163,20,20
7847,MAHARASHTRA,55,68,120,226,20,3
7848,MAHARASHTRA,12,22,19,42,20,5
7849,MAHARASHTRA,24,44,74,110,20,23
7850,MAHARASHTRA,107,106,79,401,20,3
7851,MAHARASHTRA,127,158,277,279,20,24
7852,MAHARASHTRA,147,126,295,345,20,21
7853,MAHARASHTRA,37,68,34,86,20,21
7854,MAHARASHTRA,35,26,20,127,20,1
7855,MAHARASHTRA,84,88,74,130,20,3
7856,MAHARASHTRA,2818,3402,4249,8556,20,3
7857,MANIPUR,5,4,0,7,21,1
7858,MANIPUR,2,2,0,1,21,22
7859,MANIPUR,7,0,0,0,21,3
7860,MANIPUR,0,0,0,0,21,0
7861,MANIPUR,17,22,1,12,21,22
7862,MANIPUR,24,34,2,22,21,2
7863,MANIPUR,3,0,1,9,21,21
7864,MANIPUR,4,0,2,1,21,24
7865,MANIPUR,9,42,1,17,21,22
7866,MANIPUR,7,2,0,1,21,5
7867,MANIPUR,78,106,7,70,21,1
7868,MEGHALAYA,11,6,4,0,22,4
7869,MEGHALAYA,11,4,2,0,22,0
7870,MEGHALAYA,22,16,11,8,22,24
7871,MEGHALAYA,52,86,7,0,22,5
7872,MEGHALAYA,36,84,28,0,22,23
7873,MEGHALAYA,17,30,4,0,22,23
7874,MEGHALAYA,21,34,7,0,22,21
7875,MEGHALAYA,170,260,63,8,22,5
7876,MIZORAM,10,70,4,0,23,0
7877,MIZORAM,4,20,0,0,23,24
7878,MIZORAM,5,14,0,0,23,24
7879,MIZORAM,1,4,0,0,23,23
7880,MIZORAM,2,26,1,0,23,0
7881,MIZORAM,2,8,1,0,23,1
7882,MIZORAM,1,4,0,0,23,22
7883,MIZORAM,1,8,0,0,23,20
7884,MIZORAM,26,154,6,0,23,20
7885,NAGALAND,15,18,46,0,24,5
7886,NAGALAND,0,0,0,0,24,6
7887,NAGALAND,7,0,5,0,24,4
7888,NAGALAND,0,2,0,0,24,24
7889,NAGALAND,3,4,3,0,24,23
7890,NAGALAND,6,4,0,1,24,24
7891,NAGALAND,4,0,0,0,24,4
7892,NAGALAND,4,6,1,0,24,0
7893,NAGALAND,1,4,2,0,24,24
7894,NAGALAND,2,2,2,0,24,1
7895,NAGALAND,4,6,0,0,24,3
7896,NAGALAND,46,46,59,1,24,20
7897,ODISHA,71,126,80,142,25,0
7898,ODISHA,62,150,53,45,25,5
7899,ODISHA,34,42,41,82,25,6
7900,ODISHA,29,26,66,26,25,6
7901,ODISHA,38,52,20,29,25,0
7902,ODISHA,31,104,47,81,25,5
7903,ODISHA,12,28,11,14,25,5
7904,ODISHA,49,68,61,33,25,20
7905,ODISHA,34,70,76,41,25,0
7906,ODISHA,27,38,54,27,25,3
7907,ODISHA,14,30,9,6,25,1
7908,ODISHA,58,34,77,67,25,2
7909,ODISHA,10,22,3,29,25,3
7910,ODISHA,85,100,88,93,25,3
7911,ODISHA,35,62,49,45,25,0
7912,ODISHA,64,62,64,33,25,20
7913,ODISHA,29,54,49,44,25,20
7914,ODISHA,38,92,29,74,25,6
7915,ODISHA,36,64,19,20,25,20
7916,ODISHA,38,82,50,31,25,23
7917,ODISHA,102,150,89,50,25,2
7918,ODISHA,20,58,66,36,25,5
7919,ODISHA,46,106,34,64,25,23
7920,ODISHA,37,16,7,56,25,20
7921,ODISHA,103,152,24,17,25,24
7922,ODISHA,37,50,31,29,25,4
7923,ODISHA,34,88,11,32,25,5
7924,ODISHA,17,8,11,16,25,21
7925,ODISHA,49,42,106,75,25,3
7926,ODISHA,38,64,16,36,25,21
7927,ODISHA,68,52,40,39,25,24
7928,ODISHA,37,60,118,79,25,23
7929,ODISHA,20,20,15,28,25,22
7930,ODISHA,4,0,15,2,25,4
7931,ODISHA,8,2,8,0,25,20
7932,ODISHA,63,50,46,35,25,20
7933,ODISHA,1477,2224,1583,1556,25,20
7934,PUNJAB,52,32,6,0,27,1
7935,PUNJAB,11,10,0,0,27,1
7936,PUNJAB,28,26,2,0,27,24
7937,PUNJAB,48,74,8,0,27,24
7938,PUNJAB,32,40,12,0,27,0
7939,PUNJAB,29,30,23,0,27,24
7940,PUNJAB,76,96,14,0,27,22
7941,PUNJAB,17,16,1,0,27,0
7942,PUNJAB,13,8,5,0,27,2
7943,PUNJAB,22,42,0,0,27,1
7944,PUNJAB,31,40,3,0,27,6
7945,PUNJAB,6,0,0,0,27,24
7946,PUNJAB,22,24,3,0,27,20
7947,PUNJAB,51,56,44,0,27,24
7948,PUNJAB,41,62,31,0,27,6
7949,PUNJAB,33,32,29,0,27,1
7950,PUNJAB,17,14,2,0,27,0
7951,PUNJAB,16,16,4,0,27,0
7952,PUNJAB,28,28,1,0,27,5
7953,PUNJAB,32,24,9,0,27,3
7954,PUNJAB,24,34,3,0,27,3
7955,PUNJAB,12,20,1,0,27,4
7956,PUNJAB,47,50,4,0,27,4
7957,PUNJAB,20,28,4,0,27,21
7958,PUNJAB,38,60,6,0,27,23
7959,PUNJAB,31,48,4,0,27,5
7960,PUNJAB,18,16,17,0,27,24
7961,PUNJAB,47,32,0,0,27,20
7962,PUNJAB,842,958,236,0,27,6
7963,RAJASTHAN,50,140,17,11,28,5
7964,RAJASTHAN,104,198,30,9,28,21
7965,RAJASTHAN,34,110,7,61,28,2
7966,RAJASTHAN,24,120,7,5,28,5
7967,RAJASTHAN,29,42,1,3,28,5
7968,RAJASTHAN,95,138,39,1,28,24
7969,RAJASTHAN,34,104,29,16,28,4
7970,RAJASTHAN,39,110,4,0,28,4
7971,RAJASTHAN,22,80,5,5,28,20
7972,RAJASTHAN,27,100,22,41,28,4
7973,RAJASTHAN,40,74,3,2,28,20
7974,RAJASTHAN,24,26,19,22,28,21
7975,RAJASTHAN,56,64,16,1,28,0
7976,RAJASTHAN,24,78,11,14,28,21
7977,RAJASTHAN,6,4,5,1,28,23
7978,RAJASTHAN,4,0,1,2,28,23
7979,RAJASTHAN,56,198,10,1,28,20
7980,RAJASTHAN,53,164,6,0,28,24
7981,RAJASTHAN,23,62,64,75,28,23
7982,RAJASTHAN,17,40,32,31,28,21
7983,RAJASTHAN,49,74,30,14,28,0
7984,RAJASTHAN,16,36,35,20,28,23
7985,RAJASTHAN,27,46,48,11,28,5
7986,RAJASTHAN,11,8,3,14,28,2
7987,RAJASTHAN,35,44,3,9,28,1
7988,RAJASTHAN,33,134,21,47,28,5
7989,RAJASTHAN,41,102,10,11,28,23
7990,RAJASTHAN,29,66,17,4,28,6
7991,RAJASTHAN,21,52,6,0,28,20
7992,RAJASTHAN,32,76,21,8,28,0
7993,RAJASTHAN,35,48,15,2,28,20
7994,RAJASTHAN,26,88,6,0,28,6
7995,RAJASTHAN,44,140,12,0,28,21
7996,RAJASTHAN,31,128,32,0,28,22
7997,RAJASTHAN,39,206,5,21,28,21
7998,RAJASTHAN,21,28,13,22,28,1
7999,RAJASTHAN,31,48,11,0,28,21
8000,RAJASTHAN,49,100,9,22,28,4
8001,RAJASTHAN,19,54,6,22,28,22
8002,RAJASTHAN,28,50,8,49,28,3
8003,RAJASTHAN,83,220,88,174,28,21
8004,RAJASTHAN,1461,3600,727,751,28,1
8005,SIKKIM,8,14,2,8,29,4
8006,SIKKIM,1,0,0,2,29,4
8007,SIKKIM,2,8,3,10,29,2
8008,SIKKIM,3,10,0,5,29,1
8009,SIKKIM,14,32,5,25,29,3
8010,TAMIL NADU,28,32,9,42,30,5
8011,TAMIL NADU,168,152,219,160,30,20
8012,TAMIL NADU,6,0,26,4,30,6
8013,TAMIL NADU,39,10,112,78,30,22
8014,TAMIL NADU,26,18,48,30,30,0
8015,TAMIL NADU,68,60,40,229,30,2
8016,TAMIL NADU,55,28,34,95,30,5
8017,TAMIL NADU,65,36,52,93,30,0
8018,TAMIL NADU,47,20,63,22,30,21
8019,TAMIL NADU,87,38,22,135,30,2
8020,TAMIL NADU,44,20,114,1,30,21
8021,TAMIL NADU,28,16,39,18,30,20
8022,TAMIL NADU,72,24,48,146,30,6
8023,TAMIL NADU,71,42,156,183,30,22
8024,TAMIL NADU,35,14,85,25,30,2
8025,TAMIL NADU,44,26,25,60,30,21
8026,TAMIL NADU,38,16,29,53,30,4
8027,TAMIL NADU,17,12,14,10,30,2
8028,TAMIL NADU,14,14,32,11,30,2
8029,TAMIL NADU,35,14,36,55,30,23
8030,TAMIL NADU,42,12,22,86,30,4
8031,TAMIL NADU,70,70,40,231,30,4
8032,TAMIL NADU,28,46,60,27,30,23
8033,TAMIL NADU,30,10,16,39,30,0
8034,TAMIL NADU,61,20,103,155,30,24
8035,TAMIL NADU,34,44,33,68,30,24
8036,TAMIL NADU,94,104,76,4,30,22
8037,TAMIL NADU,22,14,36,0,30,1
8038,TAMIL NADU,30,12,27,70,30,22
8039,TAMIL NADU,45,48,3,136,30,4
8040,TAMIL NADU,24,8,12,26,30,3
8041,TAMIL NADU,72,58,92,0,30,21
8042,TAMIL NADU,47,18,98,52,30,2
8043,TAMIL NADU,5,0,3,1,30,24
8044,TAMIL NADU,49,26,79,39,30,1
8045,TAMIL NADU,27,12,30,10,30,5
8046,TAMIL NADU,77,50,23,3,30,4
8047,TAMIL NADU,87,172,64,522,30,3
8048,TAMIL NADU,46,38,46,90,30,20
8049,TAMIL NADU,1877,1354,2066,3009,30,4
8050,TRIPURA,24,42,9,2,31,0
8051,TRIPURA,1,0,0,1,31,2
8052,TRIPURA,31,80,2,13,31,23
8053,TRIPURA,36,116,12,65,31,1
8054,TRIPURA,71,172,27,94,31,4
8055,TRIPURA,163,410,50,175,31,3
8056,UTTAR PRADESH,181,152,185,486,32,23
8057,UTTAR PRADESH,168,132,91,316,32,1
8058,UTTAR PRADESH,156,134,88,218,32,3
8059,UTTAR PRADESH,42,32,15,53,32,1
8060,UTTAR PRADESH,29,30,19,11,32,2
8061,UTTAR PRADESH,55,56,58,145,32,5
8062,UTTAR PRADESH,97,36,34,7,32,2
8063,UTTAR PRADESH,66,24,49,74,32,20
8064,UTTAR PRADESH,53,114,28,87,32,0
8065,UTTAR PRADESH,33,14,7,57,32,23
8066,UTTAR PRADESH,16,20,8,21,32,23
8067,UTTAR PRADESH,40,52,2,31,32,5
8068,UTTAR PRADESH,71,72,13,6,32,1
8069,UTTAR PRADESH,116,68,56,107,32,1
8070,UTTAR PRADESH,21,14,15,11,32,2
8071,UTTAR PRADESH,72,68,48,36,32,4
8072,UTTAR PRADESH,85,78,35,33,32,5
8073,UTTAR PRADESH,162,94,69,99,32,1
8074,UTTAR PRADESH,19,16,7,5,32,2
8075,UTTAR PRADESH,24,40,6,9,32,21
8076,UTTAR PRADESH,30,40,8,51,32,24
8077,UTTAR PRADESH,34,16,11,32,32,23
8078,UTTAR PRADESH,54,38,23,32,32,4
8079,UTTAR PRADESH,59,26,18,6,32,20
8080,UTTAR PRADESH,49,54,24,57,32,20
8081,UTTAR PRADESH,61,32,12,23,32,22
8082,UTTAR PRADESH,64,80,30,30,32,0
8083,UTTAR PRADESH,96,64,53,104,32,1
8084,UTTAR PRADESH,30,4,216,62,32,22
8085,UTTAR PRADESH,88,50,235,108,32,0
8086,UTTAR PRADESH,162,44,135,113,32,5
8087,UTTAR PRADESH,46,22,32,50,32,21
8088,UTTAR PRADESH,46,68,28,67,32,1
8089,UTTAR PRADESH,105,100,47,203,32,21
8090,UTTAR PRADESH,34,24,4,6,32,4
8091,UTTAR PRADESH,61,48,8,25,32,23
8092,UTTAR PRADESH,61,70,40,60,32,0
8093,UTTAR PRADESH,66,88,32,20,32,3
8094,UTTAR PRADESH,38,14,11,9,32,24
8095,UTTAR PRADESH,41,28,19,41,32,2
8096,UTTAR PRADESH,66,38,40,70,32,6
8097,UTTAR PRADESH,37,28,9,39,32,6
8098,UTTAR PRADESH,159,142,133,177,32,4
8099,UTTAR PRADESH,46,44,13,38,32,24
8100,UTTAR PRADESH,52,46,26,14,32,20
8101,UTTAR PRADESH,89,70,25,28,32,0
8102,UTTAR PRADESH,50,26,3,60,32,2
8103,UTTAR PRADESH,19,30,10,22,32,4
8104,UTTAR PRADESH,119,110,61,182,32,3
8105,UTTAR PRADESH,22,36,7,9,32,0
8106,UTTAR PRADESH,13,32,14,10,32,23
8107,UTTAR PRADESH,82,66,65,61,32,23
8108,UTTAR PRADESH,113,78,73,132,32,5
8109,UTTAR PRADESH,28,38,23,79,32,4
8110,UTTAR PRADESH,189,158,235,238,32,22
8111,UTTAR PRADESH,28,6,2,1,32,23
8112,UTTAR PRADESH,103,110,119,87,32,1
8113,UTTAR PRADESH,126,38,64,165,32,21
8114,UTTAR PRADESH,61,36,55,58,32,22
8115,UTTAR PRADESH,46,24,10,9,32,20
8116,UTTAR PRADESH,57,22,55,53,32,5
8117,UTTAR PRADESH,58,48,19,80,32,2
8118,UTTAR PRADESH,36,58,10,36,32,0
8119,UTTAR PRADESH,50,42,13,32,32,6
8120,UTTAR PRADESH,79,86,72,84,32,22
8121,UTTAR PRADESH,78,42,31,58,32,24
8122,UTTAR PRADESH,17,34,9,25,32,1
8123,UTTAR PRADESH,87,80,21,41,32,6
8124,UTTAR PRADESH,18,32,5,9,32,6
8125,UTTAR PRADESH,14,18,5,10,32,0
8126,UTTAR PRADESH,102,132,40,49,32,21
8127,UTTAR PRADESH,18,38,4,4,32,21
8128,UTTAR PRADESH,8,4,2,7,32,3
8129,UTTAR PRADESH,41,42,17,42,32,3
8130,UTTAR PRADESH,61,72,6,44,32,3
8131,UTTAR PRADESH,48,22,33,58,32,6
8132,UTTAR PRADESH,4951,4084,3148,5022,32,21
8133,UTTARAKHAND,2,6,3,0,33,4
8134,UTTARAKHAND,1,4,0,0,33,22
8135,UTTARAKHAND,4,4,1,3,33,23
8136,UTTARAKHAND,2,8,1,0,33,2
8137,UTTARAKHAND,25,62,23,66,33,0
